smiles	valid_action_count	positive_delta_count	positive_action_fraction	best_delta_qed
COC(=O)c1sc(-c2cccc(Br)c2)cc1N	1	0	0.0	-0.022915830246282853
CSc1ccc(C(C)=O)cc1Br	1	0	0.0	-0.05420225679314128
NCCCC1(C2OCCO2)CCCCCC1	1	0	0.0	-0.059608667758668576
O=C(O)c1ccc(Cl)c(I)c1	1	0	0.0	-0.009862882077225743
O=C1Nc2ccc(Cl)cc2NC12CCOC2	1	0	0.0	-0.027760796685261546
CC(C)NCc1cc(Br)ccc1F	1	0	0.0	-0.06718938486640302
Oc1ccc(-c2nncs2)cc1	2	1	0.5	0.04140499586931534
CCOc1cc(C(=O)O)cc(Br)c1OCCC(C)C	1	1	1.0	0.006760712627801757
Cc1cc(Br)c2c(c1)C(=O)CCO2	1	0	0.0	-0.07538291223270244
Cc1nnc([C@@H]2C[C@@H](O)[C@@H](CN)C2)[nH]1	3	3	1.0	0.16978939098127865
CC(O)c1ccc(Cl)cc1	3	0	0.0	-0.0068168710217286765
NNC(=O)COc1cccc(Br)c1	1	0	0.0	-0.0730667570170499
NCc1ccnc(OCC(F)F)c1	1	0	0.0	-0.055267526118822574
NCc1cccc2ncccc12	1	0	0.0	-0.10328901394667667
CCCNCc1ccccc1O	2	2	1.0	0.11330732715816838
Cc1nc(C)c(C(=O)CBr)s1	1	1	1.0	0.20770784500435746
Cc1cc(Oc2cc(Cl)ccc2CN)ccc1F	2	1	0.5	0.007456779760344201
CCOC(=O)c1cc(Br)ccc1S(=O)(=O)Cl	1	0	0.0	-0.014550658940704508
COc1ccc(C(C#N)O[Si](C)(C)C)cc1Br	2	1	0.5	0.04107410189374372
CC(C)(C)OC(=O)N1CC(OCC(=O)O)C1	3	2	0.6666666666666666	0.024505705521081778
CC(O)(CN)C1CC2CCC1C2	3	2	0.6666666666666666	0.07652583769588417
CCO[C@H]1C[C@H](O)C1	2	1	0.5	0.017909813874612546
O=C(O)[C@]1(c2ccccc2)C[C@@H](F)C1	1	0	0.0	-0.0932828745487958
Cc1cc(N)c(Cl)cc1C1CC1	1	0	0.0	-0.0016934673265629474
N#CC(N)c1cccc(Cl)c1	2	1	0.5	0.07774277675211949
N#Cc1ccc(CN)c(F)c1	1	0	0.0	-0.09524098369718226
O=C(O)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCC2	1	0	0.0	-0.0037904509216658555
O=C(O)C1CCC2COCCC2C1	3	2	0.6666666666666666	0.0644886561372342
O=C1CC(C(=O)[O-])(c2ccccn2)CN1	1	1	1.0	0.1063872554486468
NCc1cc(F)ccn1	1	0	0.0	-0.0844430878817869
N[C@@H]1C[C@H](C(=O)O)c2ccccc21	3	3	1.0	0.07406576124305342
Cc1ccc([C@H](C)O)cc1C	2	0	0.0	-0.028401071731954608
O=C(O)CCOc1ccc(F)cc1	3	2	0.6666666666666666	0.07163495121533026
CN1CCN(CCNCc2ccc(Br)cc2F)CC1	1	0	0.0	-0.016657885479087975
NCC1(O)CCOC1	3	2	0.6666666666666666	0.1284858867227911
O=C(CCl)CCN1C(=O)c2ccccc2C1=O	1	1	1.0	0.259360492282003
CC(C)(C)OC(=O)N[C@@]1(C(=O)O)C[C@H]2CC[C@H](C2)C1	1	0	0.0	-0.013945474377122236
CC(C)(C)c1cccnc1CN	1	0	0.0	-0.10420082213936122
O=C(NC(C(=O)O)c1cscn1)OCC1c2ccccc2-c2ccccc21	1	0	0.0	-0.0598609628693616
CC(C)(C)OC(=O)NC1(CN)CCN(Cc2ccccc2)CC1	1	1	1.0	0.03610188056055563
O=C1Nc2c(Br)cccc2C1(F)F	1	0	0.0	-0.0688159296647427
CC1CNc2cc(Br)ccc2O1	1	0	0.0	-0.08515609374863475
NCc1ccc(N)c(N)c1	1	1	1.0	0.024555871211317803
OCCNc1ccc(F)cc1	3	2	0.6666666666666666	0.08097403780723667
N#Cc1cc(F)c(N)cc1O	2	2	1.0	0.12857032028456172
Cc1nc(C)n(CCCN)c1C	1	0	0.0	-0.06797548831014
Nc1ccc(Cl)cc1-c1cccc(Cl)c1Cl	1	1	1.0	0.05219144334598924
Oc1cnccc1OCc1ccccc1	2	1	0.5	0.018429287652230952
O=C(OCC1c2ccccc2-c2ccccc21)N1CC[C@@]2(C(=O)O)CCC[C@@H]12	1	0	0.0	-0.17675708353424235
CN(C)C(=O)N1CCCC(C(=O)O)C1	3	2	0.6666666666666666	0.05909701064861528
O=C(O)c1ccc(F)c(Cl)c1Cl	1	1	1.0	0.031481922595083756
COC(=O)C1(O)CCCNC1	2	1	0.5	0.02789674200932507
O=C(O)c1ccc(-n2cnnn2)cc1Cl	1	0	0.0	-0.05523059487966453
Nc1ccc(C(=O)O)c(Br)c1	1	0	0.0	-0.10354940273067259
CCNC(=O)NCCN	1	1	1.0	0.03341666574191776
COc1cccc(Cl)c1C=O	1	0	0.0	-0.020794063345841884
CC1CCCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)C1CN	1	0	0.0	-0.0403936634221177
COc1ccc([N+](=O)[O-])c(O)c1	2	1	0.5	0.045778737533674896
NCCc1cnc(O)nc1	3	3	1.0	0.13042915856163395
NCc1nnnn1-c1cccc2ccccc12	1	0	0.0	-0.08609150243835695
O=C(O)CCC(NC(=O)c1ccccc1F)C(=O)O	3	1	0.3333333333333333	0.0671276935386832
N#CC1(c2cccc(Br)c2)CCOCC1	2	1	0.5	0.1397878723174797
CCCCC(CC)C(=O)O	3	2	0.6666666666666666	0.08495430079099509
COC(=O)CCCC#N	3	3	1.0	0.21008999249180804
NCCc1sccc1Br	1	0	0.0	-0.10042277859676074
COc1cc(Br)c(Cl)cc1C(=O)O	1	0	0.0	-0.015996777094020254
COCCOc1ccc(C(=O)O)c(Cl)c1	1	0	0.0	-0.02968264965380618
CC(C)(C)NS(=O)(=O)c1cc(C(=O)O)ccc1Cl	1	0	0.0	-0.023978951949892413
O=C(O)Cc1nc[nH]n1	3	3	1.0	0.12549152656114793
O=[N+]([O-])c1ccc(O)nc1Cl	2	1	0.5	0.03189128581480927
Sc1nnc(N2CCCC2)n1-c1cccc(Cl)c1	1	0	0.0	-0.010097518620798995
Oc1cnc(Cl)c(Br)c1	2	0	0.0	-0.0032077694176914084
CCCCN(CCN)Cc1cccc(Cl)c1	2	0	0.0	-0.012576481628338243
N#Cc1ccc(Cl)cc1NCc1ccccn1	1	0	0.0	-0.015788602358344672
CC(C)(C)OC(=O)N1CCC(O)(C(=O)c2ccc(F)cc2F)CC1	2	0	0.0	-0.2519594019792365
OCc1cccc2ncnn12	3	1	0.3333333333333333	0.04140739570734542
O=C(NC1(C(=O)CBr)CC1)OCc1ccccc1	1	1	1.0	0.0571562118943344
Cc1ncc(C#N)c(O)n1	2	1	0.5	0.034682590448500195
FC(F)(F)c1cc(Cl)c(Br)c(Cl)c1	1	1	1.0	0.10210890809098594
CCn1c(-c2ccc(N)c(O)c2)nc2cccc(Cl)c21	3	2	0.6666666666666666	0.14421229879522723
CCC(N)CO	3	3	1.0	0.1008603953322787
O=C(O)c1cccc(Cl)c1	1	0	0.0	-0.025899569736297146
CCOC(=O)C1(C(=O)O)CCCC1	1	0	0.0	-0.13031156785585796
CC(C)(CN)CS(N)(=O)=O	1	1	1.0	0.0324804618207839
CCOc1ccc(CC(=O)O)nc1	3	2	0.6666666666666666	0.08557803414736065
CCOC1CC(N)(CO)C1(C)C	3	3	1.0	0.10594930221066756
NNC(=O)C1CCCN(Cc2cccc(Cl)c2)C1	1	0	0.0	-0.020024657678815505
CCc1ncc2c(n1)CCC(C(=O)O)C2	3	2	0.6666666666666666	0.05069737302581134
NC(CCO)c1ccncc1	3	3	1.0	0.12006163483639642
CC1NCCC1C(=O)O	3	3	1.0	0.09324657420232774
O=C(c1ccccc1O)N1CCCCC1	2	1	0.5	0.004521251386047198
COC(=O)c1cc(Cl)c2cc(F)cc(Br)c2n1	1	0	0.0	-0.011489700580245676
O=C(O)CCCn1cc(Cl)cn1	3	2	0.6666666666666666	0.06875237324574268
O=C(O)[C@H]1CSC(c2cccc(O)c2)N1	5	3	0.6	0.17116612841771783
NCC1CCN(C(=O)Cc2ccccc2)CC1	1	0	0.0	-0.07991719698687572
COc1ccc(Cl)cc1C(C)=O	1	0	0.0	-0.017332808139333022
Cc1cc(C2CNC2)c(O)cc1Cl	3	2	0.6666666666666666	0.09566671300664475
CCOC(=O)CC(O)CI	4	2	0.5	0.017504357188132535
NCC12CCCC(C1)OC2	1	0	0.0	-0.08247559040917862
NC(CCC(O)C(F)(F)F)C(=O)O	5	3	0.6	0.15420434626799262
CC(O)C(C)(C)O	2	2	1.0	0.09056930061954194
CC(C)(C(=O)O)c1ccc(C(F)(F)F)s1	1	0	0.0	-0.12333679390436503
Cc1cc(NC(=O)c2ccccc2Cl)sc1C(=O)O	1	0	0.0	-0.0005435282177729261
COC(=O)C1(C(=O)O)CCN(C(=O)OC(C)(C)C)CC1	1	0	0.0	-0.16411099290279557
CC(C)(Nc1ccccc1O)c1nc2ccccc2o1	2	2	1.0	0.041685100495613914
OCC1CNC2(CCOCC2)C1	3	2	0.6666666666666666	0.10537593387923772
Cn1ncc2cc(Br)ccc21	1	0	0.0	-0.07306515859752671
CN1CCC(CN)(c2ccccc2)CC1	1	0	0.0	-0.09834509543741976
NCCNC(=O)C1CCCC1	1	0	0.0	-0.019859048562182013
O=C1CC[C@@H](C(=O)O)[C@@H](C(=O)O)C1	3	3	1.0	0.07575411648134667
CN(Cc1ccccc1)C1(CN)CCOCC1	1	0	0.0	-0.061932322086660996
O=C=Nc1ccccc1I	1	1	1.0	0.019344293879105356
CC1(C)COC2(C[C@@H]3CC(O)C[C@@H]3C2)OC1	2	0	0.0	-0.04897882296530709
NCCc1cc(-c2ccncc2)[nH]n1	1	1	1.0	0.015488279496572277
CC(C)(F)CC(=O)O	3	2	0.6666666666666666	0.09088947862575936
NCC1CN(C(=O)Nc2ccccc2)C2CCN1C2	1	0	0.0	-0.0034848938625557935
O=C(O)C1(Cc2ccc(Cl)cc2)CC1	2	0	0.0	-0.020466606726350367
NC(=O)[C@H](N)Cc1ccc(O)cc1	2	2	1.0	0.22534970488003736
NC1(CC(=O)O)CCCCC1	3	3	1.0	0.082774482754286
COc1ccc(CC(CN)CO)cc1O	3	3	1.0	0.1934770314320523
Nc1ccc(Oc2ccc(Cl)cc2Cl)c(F)c1	1	1	1.0	0.02293429846707673
Clc1cc(C2CC2)nc2c(Br)cccc12	1	0	0.0	-0.0014070440002472706
Cc1cc2c(cc1Br)CNCC2	1	0	0.0	-0.07219806112818195
N#Cc1ccc(Cl)c(S(=O)(=O)Cl)c1	1	0	0.0	-0.02427719965949493
Cc1ccccc1C(N)CC(=O)O	3	3	1.0	0.0748594324228774
NCc1ccc2c(N)n[nH]c2c1	1	1	1.0	0.0261510913133558
OC1CCc2c(OCc3ccccc3)cccc21	2	0	0.0	-0.14191385170907433
O=P1(c2cccc(Br)c2)CCCC1	1	0	0.0	-0.04738756777729647
CC(C)C(=O)c1ccccc1Br	1	0	0.0	-0.06409694022250223
CNn1cc(C(=O)O)c(=O)c2cc(F)c(F)c(O)c21	2	2	1.0	0.0744952992092418
COCC(=O)c1cccc(Cl)c1F	1	0	0.0	-0.019802215719903815
O=C(O)[C@@H]1CSC(c2ccccc2O)N1	5	3	0.6	0.17116612841771783
NCCC(N)c1ccccc1	1	1	1.0	0.012568962830424857
N#C[C@H]1C[C@H](O)[C@@H](CO)O1	4	3	0.75	0.1378461229960311
NC[C@@H]1CC[C@H](c2nc(C3CC3)no2)O1	1	0	0.0	-0.07301546111627899
CC(C)(CO)CNC1CCNCC1	3	3	1.0	0.14832159696810676
OC1CCCNc2ccccc21	2	1	0.5	0.05666523706836346
COC(CN)C1CCCO1	1	0	0.0	-0.04579822379429421
CC(C)[C@H](NS(C)(=O)=O)C(=O)O	3	1	0.3333333333333333	0.04321841584469188
O=Cc1ccc(Br)cc1	1	0	0.0	-0.07304739878185484
CC(=O)N(c1ccc(Cl)cc1)c1nc(CCl)cs1	1	1	1.0	0.0188123882599206
O=C(O)C[C@H]1N[C@@H]2CC[C@H]1C2	3	3	1.0	0.08620038255480411
COC(=O)c1ncccc1O	2	2	1.0	0.07026999271769307
O=C(O)[C@@H]1C[C@H]1c1ccccc1F	3	2	0.6666666666666666	0.07298678730619756
COCCNc1ccccc1CN	1	1	1.0	0.0394669606064777
NCc1cccc2c1CCNC2	1	0	0.0	-0.02490326415703692
NC(c1ccccc1)C1(CO)CCCCC1	3	2	0.6666666666666666	0.011520467875296703
Oc1cnc2[nH]ccc2c1	2	2	1.0	0.1195932435948337
Clc1cccc2c1cc1n2CCNC1	1	0	0.0	-0.003898738624785847
Cc1ccncc1CCN	1	0	0.0	-0.07587026150118259
CCCCOc1cc(Br)c(C=O)cc1OCC	1	0	0.0	-0.01808812939676252
COC[C@H](NC(=O)OC(C)(C)C)[C@@H](O)c1ccccc1	2	0	0.0	-0.021922412295193205
O=C(O)CCOc1cc(F)ccc1F	3	2	0.6666666666666666	0.05095698720888475
CCOC(=O)C1NCCc2cc(O)ccc21	2	2	1.0	0.11084552753591059
OC(CF)c1ccc(F)cc1	2	0	0.0	-0.023475160016153795
CC1=CC(O)CC(C)(C)C1	2	0	0.0	-0.09378773560293524
CCOc1cc(C2NC(C(=O)O)CS2)ccc1O	5	3	0.6	0.12113958737707387
CC(C)(C)OC(=O)C(C#N)c1ccc([N+](=O)[O-])cn1	1	1	1.0	0.03262761113035467
COCc1ccc(C(CN)CC(=O)O)cc1	4	3	0.75	0.05758462690533339
O[C@H]1CCNC1	2	2	1.0	0.09109693371826189
COC(=O)c1cc(CCN)[nH]n1	1	1	1.0	0.028964984993321785
NCCCCCCc1ccccc1	1	0	0.0	-0.03774147141513284
Cc1c(C(=O)O)cc(-c2ccc(Cl)cc2)n1-c1ccccc1	1	1	1.0	0.03990781751452399
CC(=O)NC(C(=O)O)c1cccc(Br)c1	2	0	0.0	-0.010866070475785361
Cn1cc(C(C)(O)CN)cn1	3	2	0.6666666666666666	0.1422342029353334
Clc1cccc(COc2ccc(Br)cn2)c1	1	1	1.0	0.018864637039480048
N#Cc1ccc2ccccc2c1O	2	1	0.5	0.023946029616887965
NNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1	1	1	1.0	0.005062356371843768
NCCC12CC(CO1)C2	1	0	0.0	-0.06408883321300385
N[C@]1(C(=O)O)CC[C@H](O)C1	3	3	1.0	0.16775641399228386
NCc1ccnc(NC2CC2)c1	1	1	1.0	0.009850250049167064
NC(=O)c1nccnc1O	2	2	1.0	0.17615849119409732
Clc1cc2ccoc2cc1Br	1	1	1.0	0.01507535641876312
Cc1cc(O)ccc1S(C)(=O)=O	2	1	0.5	0.04957712688323768
OCCCN1CCCCCC1	3	0	0.0	-0.005407336711176547
NCC1CN(c2ncnc3nc[nH]c23)CCO1	1	1	1.0	0.017216655327295438
CC(C)N(CCNC(=O)CCc1nnc2n(Cc3ccccc3Cl)c(=O)c3ccccc3n12)Cc1ccco1	1	1	1.0	0.008416641358386878
O=C1NCCCN1c1cccc(Br)c1	1	0	0.0	-0.07269045148506026
CCc1cc(Br)ccc1NN	1	0	0.0	-0.07745221698277138
O=Cc1cc(F)ccc1O	2	1	0.5	0.042613198812961106
N#CCc1c[nH]c2cccc(Br)c12	2	0	0.0	-0.05706908584889736
CCC(CC)C(CCN)OC	1	0	0.0	-0.030749167403699817
Brc1ccc2c(cnn2C2CCCCO2)c1	1	0	0.0	-0.04756411867656585
O=Cc1ccc(OCCN2CCOCC2)c(Cl)c1	1	0	0.0	-0.023873958275104523
CC[C@H](CO)NC(=O)OCC1c2ccccc2-c2ccccc21	3	1	0.3333333333333333	0.04296806656750951
CCN(CC)CCNCCOCCO	3	1	0.3333333333333333	0.059120022436140784
O=C(O)c1ccc2c(c1O)CCCC2O	2	2	1.0	0.17218295220086843
CCOC(=O)[C@@H](N)c1ccc(Cl)cc1	1	0	0.0	-0.03240025520327949
CC(=O)N1CCC(C(=O)O)CC1	3	2	0.6666666666666666	0.08344829303673929
Nc1ccc(OCCO)nc1	3	3	1.0	0.1345476815846467
CC(C)CC1(C(=O)O)CCN(C(=O)OC(C)(C)C)CC1	1	0	0.0	-0.12001013581402897
Cc1cc(Br)ccc1NC(=O)CNC(=O)CCl	1	0	0.0	-0.032880918205827725
NCCN1CCCNC1=O	1	0	0.0	-0.023292414420795327
CC(C)(C)O[C@@H]1C[C@H](O)C1(C)C	2	0	0.0	-0.021874852331442596
CC(C)(C)Oc1cccc(CN)c1	1	0	0.0	-0.09874328083147543
Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1Cl	1	1	1.0	0.030383204961541566
Cn1ccc(C(=O)N2CCC(O)CC2)cc1=O	2	0	0.0	-0.009822979492745243
NCC12CCCN(CCC1)C2	1	0	0.0	-0.08423883653412245
Cc1c(Br)cc(C=O)cc1Br	1	0	0.0	-0.03287642831833093
CC(C)(C)C(=O)N1CCC(C(=O)O)CC1	3	2	0.6666666666666666	0.03557614677159826
COC(CO)(OC)c1ccncc1	2	0	0.0	-0.09085490986947786
COc1ccc(Br)cc1C=C1SC(=O)N(Cc2ccc(C)cc2)C1=O	1	1	1.0	0.10777379158367473
NCCC(F)(F)C(=O)O	2	2	1.0	0.03384163787772809
Cc1nn(CCC#N)cc1C(=O)O	1	0	0.0	-0.012994237309673973
COC1CC(O)CC(OC)C1	2	1	0.5	0.024816179779741376
CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(N)c1	1	0	0.0	-0.004304798507124952
N#CC1CNC(=O)C1	1	1	1.0	0.06774337174394779
CN1CCC(NC(=O)OCC2c3ccccc3-c3ccccc32)(C(=O)O)C1	1	0	0.0	-0.04880534783306445
CC(=O)Nc1ccc(S(=O)(=O)NCCCC(=O)O)cc1	3	0	0.0	-0.0003678581402674075
CN1C(=O)C[C@H](C#N)[C@H]1c1cnn(Cc2ccccc2)c1	1	0	0.0	-0.08645865256332852
NCc1ccccc1Cn1ccnc1	1	0	0.0	-0.07674104081120148
CC(C)(c1cccc(Br)c1)C(F)(F)F	1	0	0.0	-0.010689925284509072
CC(O)(CN)c1cccc(Cl)c1	4	2	0.5	0.06646185483240741
Nc1ccc(F)c(F)c1O	2	2	1.0	0.0873178596122482
CC(=O)Oc1ccccc1O	2	1	0.5	0.043298341293047216
COc1cc(F)c(C=O)cc1Br	1	0	0.0	-0.08641139994762859
Cn1c(CN)n[nH]c1=O	1	0	0.0	-0.005672884433016556
C[C@@H](O)c1cccc2cnccc12	2	0	0.0	-0.02947372030091877
O=C(O)c1ccn(-c2ccc(Cl)cc2)n1	1	0	0.0	-0.029709301185894432
O=C(CCl)c1sccc1Br	1	1	1.0	0.28274099601073766
Oc1ccc(I)cn1	2	0	0.0	-0.14471301553284444
OC(C1CCNCC1)C(F)(F)F	2	2	1.0	0.06693880092703186
O=C(c1ccc(O)cc1)c1ccc(F)cc1	2	0	0.0	-0.019867057436139923
COc1cccnc1O	2	1	0.5	0.02397027332481272
CCOC(=O)C1(C#N)CC1C	1	1	1.0	0.1321984018492698
Nc1nc(O)nc2nc(O)[nH]c12	2	2	1.0	0.1552711819689792
O=C(O)C1(C(F)(F)F)CCCC1	1	0	0.0	-0.07925136927531862
CCC(CCN)n1cc(Cl)cn1	1	0	0.0	-0.059644311171236586
N#Cc1cc(F)c(S(=O)(=O)Cl)cc1Br	1	0	0.0	-0.04688356181140274
O=C(O)Cc1c(Cl)ccc(O)c1Cl	6	3	0.5	0.04008383428725659
COc1ccc(C(C)(C)O)cc1	2	0	0.0	-0.02041718448756702
N#CC1CCC(=O)C1	1	1	1.0	0.15317083525591085
CC(C)(C)c1ccc(N)cc1Cl	1	0	0.0	-0.0005709774099852405
CCOC(=O)c1cnn(CCO)c1O	3	3	1.0	0.16150312563702918
CCC(C)(O)c1ccc(Cl)cc1	3	0	0.0	-0.0013427206211071852
O=C1OCCN1c1ccccc1Br	1	0	0.0	-0.0853919258512651
N#Cc1cc(C(=O)c2ccccc2O)cn2c1nc1ccccc12	2	0	0.0	-0.059917203638617744
CC(C)(Oc1cc2c(cc1-c1cnn(C3CCC3)c1)CCO2)C(=O)O	1	0	0.0	-0.14867232873250202
Cc1ccn(CCN)n1	1	0	0.0	-0.06227398371905246
C[C@@H](CC(=O)O)c1ccc2c(c1)OCO2	3	2	0.6666666666666666	0.0422153925552865
CN(C)c1ccc(Br)c(S(=O)(=O)Cl)c1	1	0	0.0	-0.046174974358055065
Cc1sc(CN)nc1C(C)C	1	0	0.0	-0.09513857945444737
CC(C)C[C@H](N)CCO	3	3	1.0	0.09057107057219982
CC(C)(C)OC(=O)N1CCC(O)CC12CCC2	2	0	0.0	-0.06906455172581705
NCCc1nc(-c2ccccc2)no1	1	0	0.0	-0.07322186963192556
CN1Cc2ccccc2C1CN	1	0	0.0	-0.09622966963861346
NCC1(c2ccc(F)cc2)CCOCC1	1	0	0.0	-0.10129908380508579
O=C(O)c1cccn1-c1cccc(I)c1	1	0	0.0	-0.03856202615053195
O=C(NC12CC3CC(C1)CC(C(=O)O)(C3)C2)OCC1c2ccccc2-c2ccccc21	1	0	0.0	-0.10517817347763414
NC(=O)c1sc2c(c1O)CCCC2	2	2	1.0	0.11277849325452227
Cc1c(F)cc(C(=O)O)cc1I	1	0	0.0	-0.08889857292529113
CC1CNCC(C)C1O	2	2	1.0	0.08464178797461536
CC1CC(C)(C)C(CN)C1N	1	0	0.0	-0.02194383212014428
O=C(O)c1ccc(F)c(CO)c1	3	2	0.6666666666666666	0.10000984044175021
Clc1cccc2cc(I)cnc12	1	1	1.0	0.019009745605633954
O=C(CCl)C12CC3CC(CC(C3)C1)C2	1	1	1.0	0.16659480256831594
CSc1ccc(N)cc1Br	1	0	0.0	-0.07008523706982561
CC(C)C(=O)c1cccc(Cl)c1F	1	1	1.0	0.00400516250838856
O=C(CNCc1ccc(Cl)cc1)Nc1ccccc1F	1	0	0.0	-0.002950343374395703
Clc1cc(Br)ccc1CBr	1	1	1.0	0.03783921157432346
O=C1CCOCC1Br	1	1	1.0	0.09169097861271613
NCc1ccc(CO)o1	3	2	0.6666666666666666	0.12199732517125761
OCC(O)CN1CCC(O)C1	3	3	1.0	0.18620815515269484
O=C(O)C1CCC2(C1)N=N2	3	2	0.6666666666666666	0.08879647455223494
O=[N+]([O-])c1cc(Cl)c(I)c(Cl)c1	1	1	1.0	0.19176363514684397
COC1(C(=O)O)CN(C(=O)OC(C)(C)C)C1	1	0	0.0	-0.06264910815816127
Cc1cc(C)c(C(C)O)c(C)c1	2	0	0.0	-0.0420105178171053
CC(C)(C)OC(=O)Nc1ncc(C(O)C2CCOC2)s1	2	0	0.0	-0.035453228495205824
CC(C)(C(=O)O)c1csc(-c2c(F)cccc2F)n1	1	0	0.0	-0.14036509922229534
NC(c1ccccc1Br)[C@@H]1C[C@@H]1c1ccccc1	1	1	1.0	0.004205873421572082
NCC1CCC2C(CC1)C2(F)F	1	0	0.0	-0.09871622160049054
Clc1nnc(Cl)c2cc(Br)ccc12	1	0	0.0	-0.04316489891216746
NCCCN1C(=O)NC(c2ccccc2)C1=O	1	1	1.0	0.04231220120705037
COCCCC(=O)O	3	2	0.6666666666666666	0.13331787199018152
O=C(O)CC1CCCC2(CCC2)O1	3	2	0.6666666666666666	0.06446269232423985
N[C@@H]1C[C@@]2(C(=O)O)C[C@@H]12	1	1	1.0	0.033341894239672265
CN(CC(=O)O)[C@@H]1CCC[C@H]1O	5	3	0.6	0.12485748797381169
NCC(O)COc1ccc(F)c(F)c1	3	2	0.6666666666666666	0.09100776398067678
N=C(N)c1c(O)cccc1F	2	2	1.0	0.13347168519404096
CC(C)(C)OC(=O)NC12CC3CC(CC(CN)(C3)C1)C2	1	0	0.0	-0.01890355390792653
NCCC1CCNC(=O)C1	1	1	1.0	0.007163314172660584
O=C(O)c1ncoc1-c1c(Cl)cccc1Cl	1	0	0.0	-0.01411043910231824
COc1ccc(Cl)cc1C(N)C(=O)O	2	1	0.5	0.01427395436272516
O=C(c1ccc(Br)cc1)C(Br)Br	1	1	1.0	0.04006043453207131
Cc1ccc(NS(=O)(=O)c2cccs2)c(O)c1	2	2	1.0	0.09730502012105324
CSc1cc(Br)ccc1C(=O)O	1	0	0.0	-0.08688496629750231
COC(=O)c1cnn2ccc(O)cc12	2	1	0.5	0.05115284504645734
CC(Cc1cccs1)NCc1ccc(Cl)cc1	1	1	1.0	0.03277674245831741
O=C(O)CCNC(=O)NC1CCCCC1	3	3	1.0	0.07107002076003555
Cn1c(CN)nc2cccc(Cl)c21	2	0	0.0	-0.03363414812094556
Nc1ccc(Nc2ccc(F)cc2F)c(Br)c1	1	0	0.0	-0.022221987405823485
N#Cc1cc([N+](=O)[O-])ccc1O	2	1	0.5	0.047078320477020597
Cc1nn(CCN)c(C)c1C	1	0	0.0	-0.07747236200044738
NCCc1ccc2c(c1)OCO2	1	0	0.0	-0.08212105312545248
O=C(OCc1ccccc1)N1CC(O)(C(F)(F)C(=O)O)C1	3	0	0.0	-0.003995184372593941
NCc1conc1C1CC1	1	0	0.0	-0.07991138492692451
NCc1cc(Br)cnc1N	1	0	0.0	-0.02731789136722307
NCCc1cnc2ccccc2n1	1	0	0.0	-0.0879374857736348
Cc1ccc(Br)cc1I	1	0	0.0	-0.002274517009307031
CCOC(=O)c1cc(C)c(Br)c(S(=O)(=O)Cl)c1	1	1	1.0	0.00029519351764317747
CC(=O)c1ccc(I)cc1	1	1	1.0	0.01556435787088628
O=C(O)C1CNc2ccc(F)cc2C1	3	3	1.0	0.056671083638317965
NCCNC(=O)C1CCCCC1	1	0	0.0	-0.026164778598488536
CNc1c(N)cccc1Cl	1	0	0.0	-0.02431793048286479
Cn1nccc1[C@@H]1OCCC[C@H]1C(=O)O	3	2	0.6666666666666666	0.048149336302705126
COc1cc(C=O)cc(Cl)c1OC(F)F	1	0	0.0	-0.016701372427320615
CCSC[C@H](O)COc1cnsn1	2	0	0.0	-0.024655306107266295
Cn1c(CN)nc2ccc(F)cc21	1	0	0.0	-0.10413360034340735
Cc1occc1C(=O)CC#N	1	1	1.0	0.11569172382838
NCc1cc(C(F)(F)F)ccn1	1	0	0.0	-0.10532070316314135
O=C(O)C1(O)Cc2ccccc2C1	3	3	1.0	0.1015876335277105
CCCC(O)C(=O)O	5	5	1.0	0.1140925391884654
O=C(Nc1ccccc1)c1ccc(O)cc1	2	2	1.0	0.08458038936653245
NCc1cncnc1N	1	0	0.0	-0.009978588132699695
COc1cccc(Cl)c1B(O)O	1	0	0.0	-0.058483276767563486
CC1(OCCN)CCOCC1	1	0	0.0	-0.05380613071762674
O=C(O)C1CCNc2ccccc21	3	3	1.0	0.07131927216546685
Cc1nn(-c2ccc(Cl)cc2)c2sc(C(=O)O)cc12	1	1	1.0	0.0013394003264435295
CC(C)(C)OC(=O)N1CCCC(CN)CC1	1	0	0.0	-0.11129322783123541
Nc1cccc(Cl)c1OCC(F)F	1	0	0.0	-0.020695008105145907
Cn1ccnc1CCN	1	0	0.0	-0.05844061056288763
CCOc1cc(Br)c(CCl)cc1OCC	1	0	0.0	-0.02257791200088577
NC(=O)c1ccc(Br)cc1	1	0	0.0	-0.10173155875123174
COc1nccc(CCN)n1	1	0	0.0	-0.04715893746066835
Cc1cc(Cl)cc2c1CNCC2	1	0	0.0	-0.004314625727067423
CNc1ccc(Cl)c(C(F)(F)F)c1	1	1	1.0	0.008218830877612326
NCc1cccc(CO)n1	3	3	1.0	0.128941881141448
O=C(O)c1cc2c(Br)cccc2c(Cl)n1	1	0	0.0	-0.051223196243202485
Cc1cc(C)c2c(O)nc(S)nc2n1	2	0	0.0	-0.05480598314278878
CC(C)(C)c1cc(O)nc(S)n1	2	0	0.0	-0.043810046787028045
